Opening port
Port open
Debug on
Debug on
Compiled: Apr  3 2015, 14:43:17,
sampRate: 250 sampFreq: 250 sampIntUSec: 4000
MinCumCuts: 6 MinMinorDisplacements (M): 2 NumSecondsDisplacementLifetime (N): 8

Not logging to SD card
Logging to serial
Sample,I,Q,SumI,SumQ,CompI,CompQ,IsCut,CurrCuts,RunCuts,Disp,Conf
6657,22,18,118300,120918,5,0,0,1,14,0,0
6658,17,19,118317,120937,0,1,0,1,14,0,0
6659,15,18,118332,120955,-2,0,0,1,14,0,0
6660,18,16,118350,120971,1,-2,0,1,14,0,0
6661,20,17,118370,120988,3,-1,0,1,14,0,0
6662,17,21,118387,121009,0,3,0,1,14,0,0
6663,17,18,118404,121027,0,0,0,1,14,0,0
6664,18,16,118422,121043,1,-2,0,1,14,0,0
6665,18,18,118440,121061,1,0,0,1,14,0,0
6666,17,21,118457,121082,0,3,0,1,14,0,0
6667,18,18,118475,121100,1,0,0,1,14,0,0
6668,18,15,118493,121115,1,-3,0,1,14,0,0
6669,18,18,118511,121133,1,0,0,1,14,0,0
6670,18,23,118529,121156,1,5,0,1,14,0,0
6671,19,19,118548,121175,2,1,0,1,14,0,0
6672,18,15,118566,121190,1,-3,0,1,14,0,0
6673,17,19,118583,121209,0,1,0,1,14,0,0
6674,18,22,118601,121231,1,4,0,1,14,0,0
6675,19,18,118620,121249,2,0,0,1,14,0,0
6676,18,14,118638,121263,1,-4,0,1,14,0,0
6677,17,18,118655,121281,0,0,0,1,14,0,0
6678,18,23,118673,121304,1,5,0,1,14,0,0
6679,18,18,118691,121322,1,0,0,1,14,0,0
6680,17,13,118708,121335,0,-5,0,1,14,0,0
6681,17,18,118725,121353,0,0,0,1,14,0,0
6682,17,22,118742,121375,0,4,0,1,14,0,0
6683,20,17,118762,121392,3,-1,0,1,14,0,0
6684,18,15,118780,121407,1,-3,0,1,14,0,0
6685,16,18,118796,121425,-1,0,0,1,14,0,0
6686,18,21,118814,121446,1,3,0,1,14,0,0
6687,20,18,118834,121464,3,0,0,1,14,0,0
6688,18,16,118852,121480,1,-2,0,1,14,0,0
6689,16,18,118868,121498,-1,0,0,1,14,0,0
6690,18,18,118886,121516,1,0,0,1,14,0,0
6691,20,17,118906,121533,3,-1,0,1,14,0,0
6692,18,18,118924,121551,1,0,0,1,14,0,0
6693,15,18,118939,121569,-2,0,0,1,14,0,0
6694,17,18,118956,121587,0,0,0,1,14,0,0
6695,21,18,118977,121605,4,0,0,1,14,0,0
6696,18,18,118995,121623,1,0,0,1,14,0,0
6697,14,18,119009,121641,-3,0,0,1,14,0,0
6698,17,18,119026,121659,0,0,0,1,14,0,0
6699,22,18,119048,121677,5,0,0,1,14,0,0
6700,18,19,119066,121696,1,1,0,1,14,0,0
6701,13,18,119079,121714,-4,0,0,1,14,0,0
6702,17,17,119096,121731,0,-1,0,1,14,0,0
6703,22,18,119118,121749,5,0,0,1,14,0,0
6704,17,19,119135,121768,0,1,0,1,14,0,0
6705,13,18,119148,121786,-4,0,0,1,14,0,0
6706,17,17,119165,121803,0,-1,0,1,14,0,0
6707,22,18,119187,121821,5,0,0,1,14,0,0
6708,17,20,119204,121841,0,2,0,1,14,0,0
6709,14,18,119218,121859,-3,0,0,1,14,0,0
6710,18,16,119236,121875,1,-2,0,1,14,0,0
6711,21,18,119257,121893,4,0,0,1,14,0,0
6712,17,20,119274,121913,0,2,0,1,14,0,0
6713,16,18,119290,121931,-1,0,0,1,14,0,0
6714,18,16,119308,121947,1,-2,0,1,14,0,0
6715,18,18,119326,121965,1,0,0,1,14,0,0
6716,17,20,119343,121985,0,2,0,1,14,0,0
6717,18,18,119361,122003,1,0,0,1,14,0,0
6718,18,16,119379,122019,1,-2,0,1,14,0,0
6719,18,18,119397,122037,1,0,0,1,14,0,0
6720,18,22,119415,122059,1,4,0,1,14,0,0
6721,18,19,119433,122078,1,1,0,1,14,0,0
6722,18,14,119451,122092,1,-4,0,1,14,0,0
6723,17,18,119468,122110,0,0,0,1,14,0,0
6724,17,23,119485,122133,0,5,0,1,14,0,0
6725,19,18,119504,122151,2,0,0,1,14,0,0
6726,18,14,119522,122165,1,-4,0,1,14,0,0
6727,18,18,119540,122183,1,0,0,1,14,0,0
6728,18,22,119558,122205,1,4,0,1,14,0,0
6729,19,18,119577,122223,2,0,0,1,14,0,0
6730,18,14,119595,122237,1,-4,0,1,14,0,0
6731,17,18,119612,122255,0,0,0,1,14,0,0
6732,18,23,119630,122278,1,5,0,1,14,0,0
6733,20,18,119650,122296,3,0,0,1,14,0,0
6734,18,14,119668,122310,1,-4,0,1,14,0,0
6735,16,18,119684,122328,-1,0,0,1,14,0,0
6736,18,22,119702,122350,1,4,0,1,14,0,0
6737,20,18,119722,122368,3,0,0,1,14,0,0
6738,18,16,119740,122384,1,-2,0,1,14,0,0
6739,16,19,119756,122403,-1,1,1,2,15,0,0
6740,18,19,119774,122422,1,1,0,2,15,0,0
6741,20,17,119794,122439,3,-1,0,2,15,0,0
6742,18,18,119812,122457,1,0,0,2,15,0,0
6743,15,18,119827,122475,-2,0,0,2,15,0,0
6744,17,18,119844,122493,0,0,0,2,15,0,0
6745,21,18,119865,122511,4,0,0,2,15,0,0
6746,18,19,119883,122530,1,1,0,2,15,0,0
6747,14,18,119897,122548,-3,0,0,2,15,0,0
6748,17,18,119914,122566,0,0,0,2,15,0,0
6749,22,18,119936,122584,5,0,0,2,15,0,0
6750,18,19,119954,122603,1,1,0,0,15,0,0
6751,14,18,119968,122621,-3,0,0,0,15,0,0
6752,18,18,119986,122639,1,0,0,0,15,0,0
6753,23,18,120009,122657,6,0,0,0,15,0,0
6754,18,19,120027,122676,1,1,0,0,15,0,0
6755,14,18,120041,122694,-3,0,0,0,15,0,0
6756,18,17,120059,122711,1,-1,0,0,15,0,0
6757,22,18,120081,122729,5,0,0,0,15,0,0
6758,18,20,120099,122749,1,2,0,0,15,0,0
6759,14,18,120113,122767,-3,0,0,0,15,0,0
6760,18,17,120131,122784,1,-1,0,0,15,0,0
6761,22,18,120153,122802,5,0,0,0,15,0,0
6762,18,20,120171,122822,1,2,0,0,15,0,0
6763,16,18,120187,122840,-1,0,0,0,15,0,0
6764,19,16,120206,122856,2,-2,0,0,15,0,0
6765,19,18,120225,122874,2,0,0,0,15,0,0
6766,17,21,120242,122895,0,3,0,0,15,0,0
6767,18,18,120260,122913,1,0,0,0,15,0,0
6768,18,16,120278,122929,1,-2,0,0,15,0,0
6769,18,18,120296,122947,1,0,0,0,15,0,0
6770,18,21,120314,122968,1,3,0,0,15,0,0
6771,18,18,120332,122986,1,0,0,0,15,0,0
6772,18,15,120350,123001,1,-3,0,0,15,0,0
6773,17,18,120367,123019,0,0,0,0,15,0,0
6774,17,22,120384,123041,0,4,0,0,15,0,0
6775,18,18,120402,123059,1,0,0,0,15,0,0
6776,17,14,120419,123073,0,-4,0,0,15,0,0
6777,17,18,120436,123091,0,0,0,0,15,0,0
6778,17,22,120453,123113,0,4,0,0,15,0,0
6779,19,18,120472,123131,2,0,0,0,15,0,0
6780,18,14,120490,123145,1,-4,0,0,15,0,0
6781,17,18,120507,123163,0,0,0,0,15,0,0
6782,18,23,120525,123186,1,5,0,0,15,0,0
6783,19,18,120544,123204,2,0,0,0,15,0,0
6784,18,14,120562,123218,1,-4,0,0,15,0,0
6785,16,18,120578,123236,-1,0,0,0,15,0,0
6786,17,22,120595,123258,0,4,0,0,15,0,0
6787,19,18,120614,123276,2,0,0,0,15,0,0
6788,17,15,120631,123291,0,-3,0,0,15,0,0
6789,16,18,120647,123309,-1,0,0,0,15,0,0
6790,17,20,120664,123329,0,2,0,0,15,0,0
6791,19,17,120683,123346,2,-1,0,0,15,0,0
6792,17,18,120700,123364,0,0,0,0,15,0,0
6793,15,19,120715,123383,-2,1,0,0,15,0,0
6794,17,18,120732,123401,0,0,0,0,15,0,0
6795,21,18,120753,123419,4,0,0,0,15,0,0
6796,18,18,120771,123437,1,0,0,0,15,0,0
6797,15,18,120786,123455,-2,0,0,0,15,0,0
6798,18,18,120804,123473,1,0,0,0,15,0,0
6799,22,18,120826,123491,5,0,0,0,15,0,0
6800,18,18,120844,123509,1,0,0,0,15,0,0
6801,13,18,120857,123527,-4,0,0,0,15,0,0
6802,17,17,120874,123544,0,-1,0,0,15,0,0
6803,22,17,120896,123561,5,-1,0,0,15,0,0
6804,17,19,120913,123580,0,1,0,0,15,0,0
6805,13,18,120926,123598,-4,0,0,0,15,0,0
6806,17,17,120943,123615,0,-1,0,0,15,0,0
6807,22,18,120965,123633,5,0,0,0,15,0,0
6808,17,19,120982,123652,0,1,0,0,15,0,0
6809,13,18,120995,123670,-4,0,0,0,15,0,0
6810,17,17,121012,123687,0,-1,0,0,15,0,0
6811,22,18,121034,123705,5,0,0,0,15,0,0
6812,17,19,121051,123724,0,1,0,0,15,0,0
6813,14,18,121065,123742,-3,0,0,0,15,0,0
6814,18,16,121083,123758,1,-2,0,0,15,0,0
6815,20,17,121103,123775,3,-1,0,0,15,0,0
6816,17,20,121120,123795,0,2,0,0,15,0,0
6817,17,18,121137,123813,0,0,0,0,15,0,0
6818,18,16,121155,123829,1,-2,0,0,15,0,0
6819,18,18,121173,123847,1,0,0,0,15,0,0
6820,17,20,121190,123867,0,2,0,0,15,0,0
6821,17,18,121207,123885,0,0,0,0,15,0,0
6822,17,15,121224,123900,0,-3,0,0,15,0,0
6823,17,17,121241,123917,0,-1,0,0,15,0,0
6824,17,21,121258,123938,0,3,0,0,15,0,0
6825,18,18,121276,123956,1,0,0,0,15,0,0
6826,17,15,121293,123971,0,-3,0,0,15,0,0
6827,17,18,121310,123989,0,0,0,0,15,0,0
6828,17,22,121327,124011,0,4,0,0,15,0,0
6829,18,18,121345,124029,1,0,0,0,15,0,0
6830,17,14,121362,124043,0,-4,0,0,15,0,0
6831,17,18,121379,124061,0,0,0,0,15,0,0
6832,17,22,121396,124083,0,4,0,0,15,0,0
6833,19,18,121415,124101,2,0,0,0,15,0,0
6834,18,13,121433,124114,1,-5,0,0,15,0,0
6835,16,17,121449,124131,-1,-1,0,0,15,0,0
6836,17,22,121466,124153,0,4,1,1,16,0,0
6837,19,17,121485,124170,2,-1,0,1,16,0,0
6838,17,14,121502,124184,0,-4,0,1,16,0,0
6839,16,18,121518,124202,-1,0,0,1,16,0,0
6840,17,20,121535,124222,0,2,0,1,16,0,0
6841,19,17,121554,124239,2,-1,0,1,16,0,0
6842,17,17,121571,124256,0,-1,0,1,16,0,0
6843,16,18,121587,124274,-1,0,0,1,16,0,0
6844,17,17,121604,124291,0,-1,0,1,16,0,0
6845,20,17,121624,124308,3,-1,0,1,16,0,0
6846,18,18,121642,124326,1,0,0,1,16,0,0
6847,14,17,121656,124343,-3,-1,0,1,16,0,0
6848,17,18,121673,124361,0,0,0,1,16,0,0
6849,21,18,121694,124379,4,0,0,1,16,0,0
6850,17,18,121711,124397,0,0,0,1,16,0,0
6851,14,18,121725,124415,-3,0,0,1,16,0,0
6852,17,17,121742,124432,0,-1,0,1,16,0,0
6853,22,17,121764,124449,5,-1,0,1,16,0,0
6854,18,19,121782,124468,1,1,0,1,16,0,0
6855,13,18,121795,124486,-4,0,0,1,16,0,0
6856,17,17,121812,124503,0,-1,0,1,16,0,0
6857,22,18,121834,124521,5,0,0,1,16,0,0
6858,17,19,121851,124540,0,1,0,1,16,0,0
6859,14,18,121865,124558,-3,0,0,1,16,0,0
6860,18,17,121883,124575,1,-1,0,1,16,0,0
6861,22,18,121905,124593,5,0,0,1,16,0,0
6862,18,19,121923,124612,1,1,0,1,16,0,0
6863,14,18,121937,124630,-3,0,0,1,16,0,0
6864,18,16,121955,124646,1,-2,0,1,16,0,0
6865,21,17,121976,124663,4,-1,0,1,16,0,0
6866,17,20,121993,124683,0,2,0,1,16,0,0
6867,16,18,122009,124701,-1,0,0,1,16,0,0
6868,18,16,122027,124717,1,-2,0,1,16,0,0
6869,18,18,122045,124735,1,0,0,1,16,0,0
6870,17,22,122062,124757,0,4,0,1,16,0,0
6871,17,19,122079,124776,0,1,0,1,16,0,0
6872,17,15,122096,124791,0,-3,0,1,16,0,0
6873,18,18,122114,124809,1,0,0,1,16,0,0
6874,17,21,122131,124830,0,3,0,1,16,0,0
6875,18,18,122149,124848,1,0,0,1,16,0,0
6876,18,15,122167,124863,1,-3,0,1,16,0,0
6877,17,18,122184,124881,0,0,0,1,16,0,0
6878,17,22,122201,124903,0,4,0,1,16,0,0
6879,19,18,122220,124921,2,0,0,1,16,0,0
6880,18,14,122238,124935,1,-4,0,1,16,0,0
6881,17,18,122255,124953,0,0,0,1,16,0,0
6882,18,22,122273,124975,1,4,0,1,16,0,0
6883,19,18,122292,124993,2,0,0,1,16,0,0
6884,18,14,122310,125007,1,-4,0,1,16,0,0
6885,17,18,122327,125025,0,0,0,1,16,0,0
6886,18,22,122345,125047,1,4,0,1,16,0,0
6887,19,18,122364,125065,2,0,0,1,16,0,0
6888,18,15,122382,125080,1,-3,0,1,16,0,0
6889,16,18,122398,125098,-1,0,0,1,16,0,0
6890,17,21,122415,125119,0,3,0,1,16,0,0
6891,19,18,122434,125137,2,0,0,1,16,0,0
6892,17,16,122451,125153,0,-2,0,1,16,0,0
6893,16,18,122467,125171,-1,0,0,1,16,0,0
6894,17,18,122484,125189,0,0,0,1,16,0,0
6895,20,17,122504,125206,3,-1,0,1,16,0,0
6896,18,18,122522,125224,1,0,0,1,16,0,0
6897,15,18,122537,125242,-2,0,0,1,16,0,0
6898,17,18,122554,125260,0,0,0,1,16,0,0
6899,21,18,122575,125278,4,0,0,1,16,0,0
6900,18,18,122593,125296,1,0,0,1,16,0,0
6901,15,18,122608,125314,-2,0,0,1,16,0,0
6902,18,18,122626,125332,1,0,0,1,16,0,0
6903,22,18,122648,125350,5,0,0,1,16,0,0
6904,18,19,122666,125369,1,1,0,1,16,0,0
6905,14,18,122680,125387,-3,0,0,1,16,0,0
6906,18,17,122698,125404,1,-1,0,1,16,0,0
6907,22,18,122720,125422,5,0,0,1,16,0,0
6908,18,19,122738,125441,1,1,0,1,16,0,0
6909,14,18,122752,125459,-3,0,0,1,16,0,0
6910,18,17,122770,125476,1,-1,0,1,16,0,0
6911,23,18,122793,125494,6,0,0,1,16,0,0
6912,18,19,122811,125513,1,1,0,1,16,0,0
6913,13,18,122824,125531,-4,0,0,1,16,0,0
6914,18,17,122842,125548,1,-1,0,1,16,0,0
6915,21,18,122863,125566,4,0,0,1,16,0,0
6916,17,20,122880,125586,0,2,0,1,16,0,0
6917,16,18,122896,125604,-1,0,0,1,16,0,0
6918,18,16,122914,125620,1,-2,0,1,16,0,0
6919,18,18,122932,125638,1,0,0,1,16,0,0
6920,17,20,122949,125658,0,2,0,1,16,0,0
6921,17,18,122966,125676,0,0,0,1,16,0,0
6922,17,16,122983,125692,0,-2,0,1,16,0,0
6923,18,18,123001,125710,1,0,0,1,16,0,0
6924,17,20,123018,125730,0,2,0,1,16,0,0
6925,18,18,123036,125748,1,0,0,1,16,0,0
6926,18,14,123054,125762,1,-4,0,1,16,0,0
6927,17,17,123071,125779,0,-1,0,1,16,0,0
6928,17,22,123088,125801,0,4,0,1,16,0,0
6929,18,18,123106,125819,1,0,0,1,16,0,0
6930,17,13,123123,125832,0,-5,0,1,16,0,0
6931,17,17,123140,125849,0,-1,0,1,16,0,0
6932,17,22,123157,125871,0,4,0,1,16,0,0
6933,18,17,123175,125888,1,-1,0,1,16,0,0
6934,17,14,123192,125902,0,-4,0,1,16,0,0
6935,17,18,123209,125920,0,0,0,1,16,0,0
6936,17,23,123226,125943,0,5,0,1,16,0,0
6937,19,18,123245,125961,2,0,0,1,16,0,0
6938,18,14,123263,125975,1,-4,0,1,16,0,0
6939,16,18,123279,125993,-1,0,0,1,16,0,0
6940,17,21,123296,126014,0,3,0,1,16,0,0
6941,19,17,123315,126031,2,-1,0,1,16,0,0
6942,17,15,123332,126046,0,-3,0,1,16,0,0
6943,15,18,123347,126064,-2,0,0,1,16,0,0
6944,17,20,123364,126084,0,2,0,1,16,0,0
6945,20,17,123384,126101,3,-1,0,1,16,0,0
6946,17,18,123401,126119,0,0,0,1,16,0,0
6947,15,19,123416,126138,-2,1,0,1,16,0,0
6948,17,18,123433,126156,0,0,0,1,16,0,0
6949,21,18,123454,126174,4,0,0,1,16,0,0
6950,18,18,123472,126192,1,0,0,1,16,0,0
6951,14,18,123486,126210,-3,0,0,1,16,0,0
6952,17,18,123503,126228,0,0,0,1,16,0,0
6953,21,18,123524,126246,4,0,0,1,16,0,0
6954,17,18,123541,126264,0,0,0,1,16,0,0
6955,14,18,123555,126282,-3,0,0,1,16,0,0
6956,17,17,123572,126299,0,-1,0,1,16,0,0
6957,22,17,123594,126316,5,-1,0,1,16,0,0
6958,18,19,123612,126335,1,1,0,1,16,0,0
6959,14,18,123626,126353,-3,0,0,1,16,0,0
6960,18,17,123644,126370,1,-1,0,1,16,0,0
6961,22,18,123666,126388,5,0,0,1,16,0,0
6962,18,19,123684,126407,1,1,0,1,16,0,0
6963,13,18,123697,126425,-4,0,0,1,16,0,0
6964,17,17,123714,126442,0,-1,0,1,16,0,0
6965,22,18,123736,126460,5,0,0,1,16,0,0
6966,17,20,123753,126480,0,2,0,1,16,0,0
6967,15,18,123768,126498,-2,0,0,1,16,0,0
6968,18,16,123786,126514,1,-2,0,1,16,0,0
6969,19,18,123805,126532,2,0,0,1,16,0,0
6970,17,20,123822,126552,0,2,0,1,16,0,0
6971,18,18,123840,126570,1,0,0,1,16,0,0
6972,18,16,123858,126586,1,-2,0,1,16,0,0
6973,18,18,123876,126604,1,0,0,1,16,0,0
6974,18,21,123894,126625,1,3,0,1,16,0,0
6975,18,18,123912,126643,1,0,0,1,16,0,0
6976,18,15,123930,126658,1,-3,0,1,16,0,0
6977,17,18,123947,126676,0,0,0,1,16,0,0
6978,17,21,123964,126697,0,3,0,1,16,0,0
6979,18,18,123982,126715,1,0,0,1,16,0,0
6980,17,15,123999,126730,0,-3,0,1,16,0,0
6981,17,18,124016,126748,0,0,0,1,16,0,0
6982,17,22,124033,126770,0,4,0,1,16,0,0
6983,18,18,124051,126788,1,0,0,1,16,0,0
6984,17,14,124068,126802,0,-4,0,1,16,0,0
6985,17,18,124085,126820,0,0,0,1,16,0,0
6986,17,22,124102,126842,0,4,0,1,16,0,0
6987,19,18,124121,126860,2,0,0,1,16,0,0
6988,18,14,124139,126874,1,-4,0,1,16,0,0
6989,16,18,124155,126892,-1,0,0,1,16,0,0
6990,17,22,124172,126914,0,4,0,1,16,0,0
6991,19,18,124191,126932,2,0,0,1,16,0,0
6992,17,15,124208,126947,0,-3,0,1,16,0,0
6993,16,18,124224,126965,-1,0,0,1,16,0,0
6994,17,21,124241,126986,0,3,0,1,16,0,0
6995,19,18,124260,127004,2,0,0,1,16,0,0
6996,17,17,124277,127021,0,-1,0,1,16,0,0
6997,15,19,124292,127040,-2,1,1,2,17,0,0
6998,17,18,124309,127058,0,0,0,2,17,0,0
6999,20,17,124329,127075,3,-1,0,2,17,0,0
7000,17,18,124346,127093,0,0,0,0,17,0,0
7001,15,18,124361,127111,-2,0,0,0,17,0,0
7002,17,18,124378,127129,0,0,0,0,17,0,0
7003,20,18,124398,127147,3,0,0,0,17,0,0
7004,17,18,124415,127165,0,0,0,0,17,0,0
7005,14,18,124429,127183,-3,0,0,0,17,0,0
7006,17,18,124446,127201,0,0,0,0,17,0,0
7007,22,18,124468,127219,5,0,0,0,17,0,0
7008,18,19,124486,127238,1,1,0,0,17,0,0
7009,13,18,124499,127256,-4,0,0,0,17,0,0
7010,17,17,124516,127273,0,-1,0,0,17,0,0
7011,22,18,124538,127291,5,0,0,0,17,0,0
7012,17,19,124555,127310,0,1,0,0,17,0,0
7013,13,18,124568,127328,-4,0,0,0,17,0,0
7014,17,17,124585,127345,0,-1,0,0,17,0,0
7015,22,18,124607,127363,5,0,0,0,17,0,0
7016,17,19,124624,127382,0,1,0,0,17,0,0
7017,14,18,124638,127400,-3,0,0,0,17,0,0
7018,18,16,124656,127416,1,-2,0,0,17,0,0
7019,20,17,124676,127433,3,-1,0,0,17,0,0
7020,17,20,124693,127453,0,2,0,0,17,0,0
7021,16,18,124709,127471,-1,0,0,0,17,0,0
7022,18,17,124727,127488,1,-1,0,0,17,0,0
7023,18,18,124745,127506,1,0,0,0,17,0,0
7024,17,20,124762,127526,0,2,0,0,17,0,0
7025,17,18,124779,127544,0,0,0,0,17,0,0
7026,17,15,124796,127559,0,-3,0,0,17,0,0
7027,18,17,124814,127576,1,-1,0,0,17,0,0
7028,17,21,124831,127597,0,3,0,0,17,0,0
7029,18,18,124849,127615,1,0,0,0,17,0,0
7030,18,14,124867,127629,1,-4,0,0,17,0,0
7031,17,17,124884,127646,0,-1,0,0,17,0,0
7032,17,22,124901,127668,0,4,0,0,17,0,0
7033,18,18,124919,127686,1,0,0,0,17,0,0
7034,17,14,124936,127700,0,-4,0,0,17,0,0
7035,17,18,124953,127718,0,0,0,0,17,0,0
7036,17,22,124970,127740,0,4,0,0,17,0,0
7037,18,18,124988,127758,1,0,0,0,17,0,0
7038,17,13,125005,127771,0,-5,0,0,17,0,0
7039,16,17,125021,127788,-1,-1,0,0,17,0,0
7040,17,22,125038,127810,0,4,1,1,18,0,0
7041,19,17,125057,127827,2,-1,0,1,18,0,0
7042,17,14,125074,127841,0,-4,0,1,18,0,0
7043,15,18,125089,127859,-2,0,0,1,18,0,0
7044,17,20,125106,127879,0,2,0,1,18,0,0
7045,18,17,125124,127896,1,-1,0,1,18,0,0
7046,16,16,125140,127912,-1,-2,0,1,18,0,0
7047,15,18,125155,127930,-2,0,0,1,18,0,0
7048,16,17,125171,127947,-1,-1,0,1,18,0,0
7049,19,16,125190,127963,2,-2,0,1,18,0,0
7050,17,17,125207,127980,0,-1,0,1,18,0,0
7051,14,17,125221,127997,-3,-1,0,1,18,0,0
7052,16,17,125237,128014,-1,-1,0,1,18,0,0
7053,20,17,125257,128031,3,-1,0,1,18,0,0
7054,17,17,125274,128048,0,-1,0,1,18,0,0
7055,13,17,125287,128065,-4,-1,0,1,18,0,0
7056,16,16,125303,128081,-1,-2,0,1,18,0,0
7057,20,16,125323,128097,3,-2,0,1,18,0,0
7058,16,17,125339,128114,-1,-1,0,1,18,0,0
7059,12,16,125351,128130,-5,-2,0,1,18,0,0
7060,16,16,125367,128146,-1,-2,0,1,18,0,0
7061,20,16,125387,128162,3,-2,0,1,18,0,0
7062,16,17,125403,128179,-1,-1,0,1,18,0,0
7063,12,16,125415,128195,-5,-2,0,1,18,0,0
7064,16,15,125431,128210,-1,-3,0,1,18,0,0
7065,20,16,125451,128226,3,-2,0,1,18,0,0
7066,16,18,125467,128244,-1,0,0,1,18,0,0
7067,12,16,125479,128260,-5,-2,0,1,18,0,0
7068,16,15,125495,128275,-1,-3,0,1,18,0,0
7069,19,16,125514,128291,2,-2,0,1,18,0,0
7070,15,18,125529,128309,-2,0,0,1,18,0,0
7071,14,16,125543,128325,-3,-2,0,1,18,0,0
7072,16,14,125559,128339,-1,-4,0,1,18,0,0
7073,16,16,125575,128355,-1,-2,0,1,18,0,0
7074,15,18,125590,128373,-2,0,0,1,18,0,0
7075,15,16,125605,128389,-2,-2,0,1,18,0,0
7076,15,13,125620,128402,-2,-5,0,1,18,0,0
7077,16,15,125636,128417,-1,-3,0,1,18,0,0
7078,15,19,125651,128436,-2,1,1,2,19,0,0
7079,16,16,125667,128452,-1,-2,-1,1,18,0,0
7080,16,12,125683,128464,-1,-6,0,1,18,0,0
7081,15,15,125698,128479,-2,-3,0,1,18,0,0
7082,15,20,125713,128499,-2,2,1,2,19,0,0
7083,16,16,125729,128515,-1,-2,-1,1,18,0,0
7084,15,12,125744,128527,-2,-6,0,1,18,0,0
7085,15,16,125759,128543,-2,-2,0,1,18,0,0
7086,15,20,125774,128563,-2,2,1,2,19,0,0
7087,16,16,125790,128579,-1,-2,-1,1,18,0,0
7088,15,12,125805,128591,-2,-6,0,1,18,0,0
7089,14,16,125819,128607,-3,-2,0,1,18,0,0
7090,15,20,125834,128627,-2,2,1,2,19,0,0
7091,17,16,125851,128643,0,-2,-1,1,18,0,0
7092,15,12,125866,128655,-2,-6,0,1,18,0,0
7093,14,16,125880,128671,-3,-2,0,1,18,0,0
7094,15,19,125895,128690,-2,1,1,2,19,0,0
7095,17,15,125912,128705,0,-3,-1,1,18,0,0
7096,15,13,125927,128718,-2,-5,0,1,18,0,0
7097,13,16,125940,128734,-4,-2,0,1,18,0,0
7098,15,17,125955,128751,-2,-1,0,1,18,0,0
7099,18,15,125973,128766,1,-3,0,1,18,0,0
7100,15,16,125988,128782,-2,-2,0,1,18,0,0
7101,13,16,126001,128798,-4,-2,0,1,18,0,0
7102,15,16,126016,128814,-2,-2,0,1,18,0,0
7103,19,16,126035,128830,2,-2,0,1,18,0,0
7104,16,16,126051,128846,-1,-2,0,1,18,0,0
7105,13,16,126064,128862,-4,-2,0,1,18,0,0
7106,16,16,126080,128878,-1,-2,0,1,18,0,0
7107,20,16,126100,128894,3,-2,0,1,18,0,0
7108,16,17,126116,128911,-1,-1,0,1,18,0,0
7109,12,16,126128,128927,-5,-2,0,1,18,0,0
7110,16,15,126144,128942,-1,-3,0,1,18,0,0
7111,21,16,126165,128958,4,-2,0,1,18,0,0
7112,16,17,126181,128975,-1,-1,0,1,18,0,0
7113,12,16,126193,128991,-5,-2,0,1,18,0,0
7114,16,15,126209,129006,-1,-3,0,1,18,0,0
7115,20,16,126229,129022,3,-2,0,1,18,0,0
7116,16,18,126245,129040,-1,0,0,1,18,0,0
7117,12,16,126257,129056,-5,-2,0,1,18,0,0
7118,16,15,126273,129071,-1,-3,0,1,18,0,0
7119,20,16,126293,129087,3,-2,0,1,18,0,0
7120,16,19,126309,129106,-1,1,0,1,18,0,0
7121,14,17,126323,129123,-3,-1,-1,0,17,0,0
7122,17,15,126340,129138,0,-3,0,0,17,0,0
7123,18,17,126358,129155,1,-1,0,0,17,0,0
7124,16,19,126374,129174,-1,1,0,0,17,0,0
7125,16,17,126390,129191,-1,-1,-1,-1,16,0,0
7126,17,14,126407,129205,0,-4,0,-1,16,0,0
7127,17,16,126424,129221,0,-2,0,-1,16,0,0
7128,16,20,126440,129241,-1,2,1,0,17,0,0
7129,17,17,126457,129258,0,-1,-1,-1,16,0,0
7130,17,14,126474,129272,0,-4,0,-1,16,0,0
7131,17,17,126491,129289,0,-1,0,-1,16,0,0
7132,17,21,126508,129310,0,3,0,-1,16,0,0
7133,17,17,126525,129327,0,-1,0,-1,16,0,0
7134,17,13,126542,129340,0,-5,0,-1,16,0,0
7135,16,17,126558,129357,-1,-1,0,-1,16,0,0
7136,16,21,126574,129378,-1,3,1,0,17,0,0
7137,18,17,126592,129395,1,-1,0,0,17,0,0
7138,17,13,126609,129408,0,-5,0,0,17,0,0
7139,16,17,126625,129425,-1,-1,0,0,17,0,0
7140,17,22,126642,129447,0,4,1,1,18,0,0
7141,18,17,126660,129464,1,-1,0,1,18,0,0
7142,17,13,126677,129477,0,-5,0,1,18,0,0
7143,15,17,126692,129494,-2,-1,0,1,18,0,0
7144,16,21,126708,129515,-1,3,1,2,19,0,0
7145,19,17,126727,129532,2,-1,0,2,19,0,0
7146,17,15,126744,129547,0,-3,0,2,19,0,0
7147,15,18,126759,129565,-2,0,0,2,19,0,0
7148,17,19,126776,129584,0,1,0,2,19,0,0
7149,19,17,126795,129601,2,-1,0,2,19,0,0
7150,17,17,126812,129618,0,-1,0,2,19,0,0
7151,14,18,126826,129636,-3,0,0,2,19,0,0
7152,16,17,126842,129653,-1,-1,0,2,19,0,0
7153,20,17,126862,129670,3,-1,0,2,19,0,0
7154,17,17,126879,129687,0,-1,0,2,19,0,0
