Time[s], Channel 0,Interval,Over Limit
1121.680615,1,102.285,
1121.680655,0,,
1121.782905,1,102.29,
1121.78294,0,,
1121.885195,1,102.29,
1121.88523,0,,
1121.987485,1,102.29,
1121.98752,0,,
1122.089775,1,102.29,
1122.089815,0,,
1122.192,1,102.225,
1122.192035,0,,
1122.274225,1,82.225,
1122.27426,0,,
1122.37652,1,102.295,
1122.376555,0,,
1122.47882,1,102.3,
1122.478855,0,,
1122.58165,1,102.83,
1122.581685,0,,
1122.683945,1,102.295,
1122.68398,0,,
1122.786235,1,102.29,
1122.78627,0,,
1122.88853,1,102.295,
1122.888565,0,,
1122.990825,1,102.295,
1122.99086,0,,
1123.07305,1,82.225,
1123.073085,0,,
1123.175335,1,102.285,
1123.175375,0,,
1123.27763,1,102.295,
1123.27767,0,,
1123.37993,1,102.3,
1123.379965,0,,
1123.48223,1,102.3,
1123.482265,0,,
1123.584525,1,102.295,
1123.58456,0,,
1123.68681,1,102.285,
1123.686845,0,,
1123.769035,1,82.225,
1123.76907,0,,
1123.871325,1,102.29,
1123.87136,0,,
1123.97361,1,102.285,
1123.97365,0,,
1124.07591,1,102.3,
1124.07595,0,,
1124.17821,1,102.3,
1124.178245,0,,
1124.2805,1,102.29,
1124.280535,0,,
1124.382795,1,102.295,
1124.382835,0,,
1124.48509,1,102.295,
1124.485125,0,,
1124.567315,1,82.225,
1124.567355,0,,
1124.66961,1,102.295,
1124.669645,0,,
1124.771895,1,102.285,
1124.771935,0,,
1124.87419,1,102.295,
1124.874225,0,,
1124.976485,1,102.295,
1124.976525,0,,
1125.07871,1,102.225,
1125.07875,0,,
1125.181005,1,102.295,
1125.18104,0,,
1125.2833,1,102.295,
1125.283335,0,,
1125.365525,1,82.225,
1125.365565,0,,
1125.46782,1,102.295,
1125.467855,0,,
1125.570655,1,102.835,
1125.570695,0,,
1125.672945,1,102.29,
1125.67298,0,,
1125.775235,1,102.29,
1125.77527,0,,
1125.877475,1,102.24,
1125.87751,0,,
1125.979705,1,102.23,
1125.979745,0,,
1126.06193,1,82.225,
1126.061965,0,,
1126.164225,1,102.295,
1126.16426,0,,
1126.26652,1,102.295,
1126.266555,0,,
1126.368815,1,102.295,
1126.36885,0,,
1126.471105,1,102.29,
1126.471145,0,,
1126.573405,1,102.3,
1126.57344,0,,
1126.675705,1,102.3,
1126.67574,0,,
1126.778,1,102.295,
1126.778035,0,,
1126.86023,1,82.23,
1126.860265,0,,
1126.96252,1,102.29,
1126.96256,0,,
1127.06481,1,102.29,
1127.06485,0,,
1127.167105,1,102.295,
1127.16714,0,,
1127.26941,1,102.305,
1127.269445,0,,
1127.37171,1,102.3,
1127.37175,0,,
1127.474015,1,102.305,
1127.47405,0,,
1127.556245,1,82.22999999,
1127.55628,0,,
1127.65854,1,102.295,
1127.658575,0,,
1127.76083,1,102.29,
1127.76087,0,,
1127.86313,1,102.3,
1127.863165,0,,
1127.965425,1,102.295,
1127.965465,0,,
1128.067725,1,102.3,
1128.06776,0,,
1128.17002,1,102.295,
1128.170055,0,,
1128.27232,1,102.3,
1128.272355,0,,
1128.35455,1,82.23,
1128.35459,0,,
1128.45684,1,102.29,
1128.456875,0,,
1128.559675,1,102.835,
1128.55971,0,,
1128.66197,1,102.295,
1128.662005,0,,
1128.76426,1,102.29,
1128.764295,0,,
1128.86649,1,102.23,
1128.866525,0,,
1128.96878,1,102.29,
1128.968815,0,,
1129.051,1,82.22,
1129.051035,0,,
1129.15329,1,102.29,
1129.153325,0,,
1129.25558,1,102.29,
1129.25562,0,,
1129.35788,1,102.3,
1129.357915,0,,
1129.460175,1,102.295,
1129.460215,0,,
1129.56247,1,102.295,
1129.562505,0,,
1129.66476,1,102.29,
1129.664795,0,,
1129.767045,1,102.285,
1129.76708,0,,
1129.84927,1,82.225,
1129.849305,0,,
1129.951495,1,102.225,
1129.951535,0,,
1130.053795,1,102.3,
1130.05383,0,,
1130.156085,1,102.29,
1130.15612,0,,
1130.258385,1,102.3,
1130.25842,0,,
1130.360685,1,102.3,
1130.36072,0,,
1130.462985,1,102.3,
1130.46302,0,,
1130.54522,1,82.235,
1130.54526,0,,
1130.64752,1,102.3,
1130.647555,0,,
1130.74982,1,102.3,
1130.749855,0,,
1130.852125,1,102.305,
1130.852165,0,,
1130.954425,1,102.3,
1130.954465,0,,
1131.056725,1,102.3,
1131.05676,0,,
1131.15902,1,102.295,
1131.15906,0,,
1131.261325,1,102.305,
1131.26136,0,,
1131.343555,1,82.23,
1131.34359,0,,
1131.44585,1,102.295,
1131.445885,0,,
1131.548685,1,102.835,
1131.54872,0,,
1131.650975,1,102.29,
1131.65101,0,,
1131.75327,1,102.295,
1131.753305,0,,
1131.85556,1,102.29,
1131.855595,0,,
1131.95785,1,102.29,
1131.957885,0,,
1132.04008,1,82.22999999,
1132.040115,0,,
1132.142375,1,102.295,
1132.142415,0,,
1132.24467,1,102.295,
1132.24471,0,,
1132.346965,1,102.295,
1132.347005,0,,
1132.44927,1,102.305,
1132.449305,0,,
1132.551565,1,102.295,
1132.551605,0,,
1132.65386,1,102.295,
1132.653895,0,,
1132.75616,1,102.3,
1132.756195,0,,
1132.83839,1,82.23,
1132.83843,0,,
1132.94069,1,102.3,
1132.940725,0,,
1133.042995,1,102.305,
1133.04303,0,,
1133.145295,1,102.3,
1133.14533,0,,
1133.247595,1,102.3,
1133.247635,0,,
1133.3499,1,102.305,
1133.349935,0,,
1133.4522,1,102.3,
1133.452235,0,,
1133.534435,1,82.235,
1133.53447,0,,
1133.63674,1,102.305,
1133.636775,0,,
1133.739045,1,102.305,
1133.73908,0,,
1133.84135,1,102.305,
1133.841385,0,,
1133.94365,1,102.3,
1133.94369,0,,
1134.045865,1,102.215,
1134.045905,0,,
1134.14817,1,102.305,
1134.148205,0,,
1134.250465,1,102.295,
1134.250505,0,,
1134.33269,1,82.225,
1134.33273,0,,
1134.43499,1,102.3,
1134.435025,0,,
1134.537825,1,102.835,
1134.537865,0,,
1134.640125,1,102.3,
1134.64016,0,,
1134.74242,1,102.295,
1134.742455,0,,
1134.844715,1,102.295,
1134.84475,0,,
1134.94692,1,102.205,
1134.946955,0,,
1135.04921,1,102.29,
1135.04925,0,,
1135.13144,1,82.23,
1135.131475,0,,
1135.233735,1,102.295,
1135.233775,0,,
1135.336035,1,102.3,
1135.336075,0,,
1135.438335,1,102.3,
1135.438375,0,,
1135.54064,1,102.305,
1135.540675,0,,
1135.64294,1,102.3,
1135.642975,0,,
1135.745235,1,102.295,
1135.74527,0,,
1135.82746,1,82.225,
1135.827495,0,,
1135.92976,1,102.3,
1135.929795,0,,
1136.03205,1,102.29,
1136.03209,0,,
1136.13435,1,102.3,
1136.134385,0,,
1136.236645,1,102.295,
1136.23668,0,,
1136.33894,1,102.295,
1136.338975,0,,
1136.441235,1,102.295,
1136.44127,0,,
1136.54353,1,102.295,
1136.543565,0,,
1136.625765,1,82.235,
1136.6258,0,,
1136.728065,1,102.3,
1136.7281,0,,
1136.830365,1,102.3,
1136.8304,0,,
1136.932655,1,102.29,
1136.932695,0,,
1137.034945,1,102.29,
1137.034985,0,,
1137.13724,1,102.295,
1137.137275,0,,
1137.23953,1,102.29,
1137.239565,0,,
1137.321755,1,82.225,
1137.321795,0,,
1137.424055,1,102.3,
1137.42409,0,,
1137.526885,1,102.83,
1137.52692,0,,
1137.62918,1,102.295,
1137.629215,0,,
1137.73147,1,102.29,
1137.73151,0,,
1137.833675,1,102.205,
1137.83371,0,,
1137.935955,1,102.28,
1137.935995,0,,
1138.038245,1,102.29,
1138.03828,0,,
1138.120475,1,82.23,
1138.12051,0,,
1138.22276,1,102.285,
1138.2228,0,,
1138.325045,1,102.285,
1138.32508,0,,
1138.427335,1,102.29,
1138.42737,0,,
1138.52963,1,102.295,
1138.52967,0,,
1138.631925,1,102.295,
1138.631965,0,,
1138.73422,1,102.295,
1138.734255,0,,
1138.816445,1,82.225,
1138.81648,0,,
1138.918665,1,102.22,
1138.918705,0,,
1139.02095,1,102.285,
1139.020985,0,,
1139.123225,1,102.275,
1139.12326,0,,
1139.225505,1,102.28,
1139.22554,0,,
1139.327795,1,102.29,
1139.32783,0,,
1139.43008,1,102.285,
1139.430115,0,,
1139.53236,1,102.28,
1139.532395,0,,
1139.614575,1,82.215,
1139.614615,0,,
1139.71686,1,102.285,
1139.7169,0,,
1139.81915,1,102.29,
1139.819185,0,,
1139.921435,1,102.285,
1139.92147,0,,
1140.02372,1,102.285,
1140.02376,0,,
1140.12601,1,102.29,
1140.126045,0,,
1140.228305,1,102.295,
1140.22834,0,,
1140.310525,1,82.22,
1140.310565,0,,
1140.412815,1,102.29,
1140.41285,0,,
1140.51564,1,102.825,
1140.51568,0,,
1140.61792,1,102.28,
1140.61796,0,,
1140.72021,1,102.29,
1140.720245,0,,
1140.822505,1,102.295,
1140.82254,0,,
1140.9248,1,102.295,
1140.924835,0,,
1141.02709,1,102.29,
1141.02713,0,,
1141.10932,1,82.23,
1141.109355,0,,
1141.211605,1,102.285,
1141.21164,0,,
1141.313895,1,102.29,
1141.31393,0,,
1141.416185,1,102.29,
1141.41622,0,,
1141.518475,1,102.29,
1141.51851,0,,
1141.62077,1,102.295,
1141.620805,0,,
1141.72306,1,102.29,
1141.723095,0,,
1141.80521,1,82.14999999,
1141.805245,0,,
1141.907495,1,102.285,
1141.90753,0,,
1142.00978,1,102.285,
1142.009815,0,,
1142.112065,1,102.285,
1142.1121,0,,
1142.214345,1,102.28,
1142.21438,0,,
1142.31663,1,102.285,
1142.31667,0,,
1142.418915,1,102.285,
1142.41895,0,,
1142.521195,1,102.28,
1142.521235,0,,
1142.60342,1,82.225,
1142.603455,0,,
1142.7057,1,102.28,
1142.705735,0,,
1142.80798,1,102.28,
1142.808015,0,,
1142.91021,1,102.23,
1142.910245,0,,
1143.012495,1,102.285,
1143.01253,0,,
1143.114785,1,102.29,
1143.11482,0,,
1143.217075,1,102.29,
1143.21711,0,,
1143.31937,1,102.295,
1143.319405,0,,
1143.40159,1,82.22,
1143.40163,0,,
1143.504425,1,102.835,
1143.504465,0,,
1143.606715,1,102.29,
1143.606755,0,,
1143.709005,1,102.29,
1143.70904,0,,
1143.8113,1,102.295,
1143.81134,0,,
1143.913595,1,102.295,
1143.91363,0,,
1144.01588,1,102.285,
1144.01592,0,,
1144.098105,1,82.225,
1144.09814,0,,
1144.200385,1,102.28,
1144.20042,0,,
1144.30267,1,102.285,
1144.302705,0,,
1144.404955,1,102.285,
1144.40499,0,,
1144.50724,1,102.285,
1144.507275,0,,
1144.60952,1,102.28,
1144.60956,0,,
1144.71181,1,102.29,
1144.711845,0,,
1144.81409,1,102.28,
1144.81413,0,,
1144.896315,1,82.225,
1144.89635,0,,
1144.998595,1,102.28,
1144.998635,0,,
1145.10089,1,102.295,
1145.100925,0,,
1145.203175,1,102.285,
1145.203215,0,,
1145.305465,1,102.29,
1145.3055,0,,
1145.407755,1,102.29,
1145.40779,0,,
1145.510035,1,102.28,
1145.51007,0,,
1145.592265,1,82.22999999,
1145.5923,0,,
1145.694555,1,102.29,
1145.69459,0,,
1145.796765,1,102.21,
1145.7968,0,,
1145.89905,1,102.285,
1145.899085,0,,
1146.00134,1,102.29,
1146.001375,0,,
1146.10363,1,102.29,
1146.103665,0,,
1146.205915,1,102.285,
1146.20595,0,,
1146.30821,1,102.295,
1146.308245,0,,
1146.390435,1,82.225,
1146.39047,0,,
1146.493165,1,102.73,
1146.4932,0,,
1146.59536,1,102.195,
1146.5954,0,,
1146.69765,1,102.29,
1146.697685,0,,
1146.799935,1,102.285,
1146.79997,0,,
1146.90222,1,102.285,
1146.902255,0,,
1147.004505,1,102.285,
1147.00454,0,,
1147.08673,1,82.22499999,
1147.086765,0,,
1147.189015,1,102.285,
1147.18905,0,,
1147.291305,1,102.29,
1147.29134,0,,
1147.39359,1,102.285,
1147.393625,0,,
1147.495875,1,102.285,
1147.49591,0,,
1147.598155,1,102.28,
1147.598195,0,,
1147.700435,1,102.28,
1147.70047,0,,
1147.802715,1,102.28,
1147.80275,0,,
1147.88493,1,82.215,
1147.884965,0,,
1147.98721,1,102.28,
1147.98725,0,,
1148.089495,1,102.285,
1148.08953,0,,
1148.191775,1,102.28,
1148.19181,0,,
1148.294055,1,102.28,
1148.29409,0,,
1148.396335,1,102.28,
1148.39637,0,,
1148.498575,1,102.24,
1148.49861,0,,
1148.580785,1,82.21,
1148.580825,0,,
1148.68307,1,102.285,
1148.683105,0,,
1148.785355,1,102.285,
1148.78539,0,,
1148.887635,1,102.28,
1148.88767,0,,
1148.98992,1,102.285,
1148.989955,0,,
1149.0922,1,102.28,
1149.092235,0,,
1149.19448,1,102.28,
1149.194515,0,,
1149.296755,1,102.275,
1149.29679,0,,
1149.378975,1,82.22,
1149.379015,0,,
1149.481785,1,102.81,
1149.48182,0,,
1149.58408,1,102.295,
1149.584115,0,,
1149.686365,1,102.285,
1149.686405,0,,
1149.788645,1,102.28,
1149.78868,0,,
1149.89093,1,102.285,
1149.890965,0,,
1149.993205,1,102.275,
1149.99324,0,,
1150.075425,1,82.22,
1150.07546,0,,
1150.17771,1,102.285,
1150.177745,0,,
1150.27999,1,102.28,
1150.280025,0,,
1150.38227,1,102.28,
1150.38231,0,,
1150.484545,1,102.275,
1150.48458,0,,
1150.586765,1,102.22,
1150.586805,0,,
1150.68904,1,102.275,
1150.68908,0,,
1150.79132,1,102.28,
1150.791355,0,,
1150.87354,1,82.22,
1150.873575,0,,
1150.97582,1,102.28,
1150.97586,0,,
1151.078105,1,102.285,
1151.07814,0,,
1151.180385,1,102.28,
1151.18042,0,,
1151.282655,1,102.27,
1151.28269,0,,
1151.384925,1,102.27,
1151.384965,0,,
1151.487205,1,102.28,
1151.48724,0,,
1151.589485,1,102.28,
1151.58952,0,,
1151.671695,1,82.21,
1151.67173,0,,
1151.773975,1,102.28,
1151.77401,0,,
1151.876255,1,102.28,
1151.876295,0,,
1151.97854,1,102.285,
1151.978575,0,,
1152.08082,1,102.28,
1152.080855,0,,
1152.183105,1,102.285,
1152.18314,0,,
1152.285385,1,102.28,
1152.28542,0,,
1152.3676,1,82.215,
1152.367635,0,,
1152.470425,1,102.825,
1152.47046,0,,
1152.57271,1,102.285,
1152.572745,0,,
1152.674995,1,102.285,
1152.675035,0,,
1152.777285,1,102.29,
1152.77732,0,,
1152.879575,1,102.29,
1152.87961,0,,
1152.981875,1,102.3,
1152.98191,0,,
1153.084165,1,102.29,
1153.084205,0,,
1153.16639,1,82.22500001,
1153.16643,0,,
1153.268685,1,102.295,
1153.26872,0,,
1153.37098,1,102.295,
1153.37102,0,,
1153.4732,1,102.22,
1153.473235,0,,
1153.57549,1,102.29,
1153.575525,0,,
1153.677775,1,102.285,
1153.677815,0,,
1153.780075,1,102.3,
1153.78011,0,,
1153.862305,1,82.23,
1153.86234,0,,
1153.9646,1,102.295,
1153.964635,0,,
1154.066895,1,102.295,
1154.06693,0,,
1154.169195,1,102.3,
1154.169235,0,,
1154.27149,1,102.295,
1154.27153,0,,
1154.373785,1,102.295,
1154.37382,0,,
1154.476075,1,102.29,
1154.47611,0,,
1154.578315,1,102.24,
1154.57835,0,,
1154.660545,1,82.23,
1154.66058,0,,
1154.76283,1,102.285,
1154.762865,0,,
1154.86512,1,102.29,
1154.865155,0,,
1154.967405,1,102.285,
1154.96744,0,,
1155.06969,1,102.285,
1155.069725,0,,
1155.171975,1,102.285,
1155.172015,0,,
1155.27427,1,102.295,
1155.274305,0,,
1155.356495,1,82.22499999,
1155.35653,0,,
1155.459335,1,102.84,
1155.45937,0,,
1155.561625,1,102.29,
1155.56166,0,,
1155.66392,1,102.295,
1155.663955,0,,
1155.76622,1,102.3,
1155.766255,0,,
1155.868515,1,102.295,
1155.86855,0,,
1155.970805,1,102.29,
1155.970845,0,,
1156.0731,1,102.295,
1156.073135,0,,
1156.15532,1,82.22,
1156.155355,0,,
1156.25761,1,102.29,
1156.257645,0,,
1156.359905,1,102.295,
1156.35994,0,,
1156.46219,1,102.285,
1156.462225,0,,
1156.56448,1,102.29,
1156.56452,0,,
1156.666775,1,102.295,
1156.66681,0,,
1156.76906,1,102.285,
1156.769095,0,,
1156.851285,1,82.225,
1156.85132,0,,
1156.95358,1,102.295,
1156.953615,0,,
1157.05587,1,102.29,
1157.055905,0,,
1157.15817,1,102.3,
1157.158205,0,,
1157.260465,1,102.295,
1157.2605,0,,
1157.36277,1,102.305,
1157.36281,0,,
1157.46499,1,102.22,
1157.465025,0,,
1157.56729,1,102.3,
1157.567325,0,,
1157.64952,1,82.23,
1157.64956,0,,
1157.751825,1,102.305,
1157.75186,0,,
1157.854125,1,102.3,
1157.85416,0,,
1157.95642,1,102.295,
1157.956455,0,,
1158.058715,1,102.295,
1158.05875,0,,
1158.16101,1,102.295,
1158.161045,0,,
1158.263305,1,102.295,
1158.26334,0,,
1158.3656,1,102.295,
1158.365635,0,,
1158.448345,1,82.745,
1158.44838,0,,
1158.550635,1,102.29,
1158.55067,0,,
1158.652925,1,102.29,
1158.65296,0,,
1158.755215,1,102.29,
1158.75525,0,,
1158.857505,1,102.29,
1158.85754,0,,
1158.95979,1,102.285,
1158.959825,0,,
1159.062075,1,102.285,
1159.06211,0,,
1159.144295,1,82.22,
1159.14433,0,,
1159.246585,1,102.29,
1159.24662,0,,
1159.34887,1,102.285,
1159.348905,0,,
1159.451155,1,102.285,
1159.451195,0,,
1159.55344,1,102.285,
1159.553475,0,,
1159.65573,1,102.29,
1159.655765,0,,
1159.758025,1,102.295,
1159.758065,0,,
1159.860325,1,102.3,
1159.86036,0,,
1159.94255,1,82.22499999,
1159.942585,0,,
1160.044835,1,102.285,
1160.04487,0,,
1160.14712,1,102.285,
1160.14716,0,,
1160.249415,1,102.295,
1160.24945,0,,
1160.351705,1,102.29,
1160.35174,0,,
1160.454,1,102.295,
1160.454035,0,,
1160.5563,1,102.3,
1160.556335,0,,
1160.63853,1,82.23,
1160.638565,0,,
1160.74082,1,102.29,
1160.740855,0,,
1160.843115,1,102.295,
1160.84315,0,,
1160.94541,1,102.295,
1160.945445,0,,
1161.04771,1,102.3,
1161.047745,0,,
1161.15,1,102.29,
1161.150035,0,,
1161.2523,1,102.3,
1161.252335,0,,
1161.3546,1,102.3,
1161.354635,0,,
1161.43738,1,82.78,
1161.437415,0,,
1161.539675,1,102.295,
1161.53971,0,,
1161.64197,1,102.295,
1161.642005,0,,
1161.744265,1,102.295,
1161.7443,0,,
1161.84656,1,102.295,
1161.846595,0,,
1161.94885,1,102.29,
1161.948885,0,,
1162.05115,1,102.3,
1162.05119,0,,
1162.13338,1,82.22999999,
1162.13342,0,,
1162.23568,1,102.3,
1162.235715,0,,
1162.337975,1,102.295,
1162.338015,0,,
1162.440265,1,102.29,
1162.440305,0,,
1162.54256,1,102.295,
1162.5426,0,,
1162.64486,1,102.3,
1162.644895,0,,
1162.747155,1,102.295,
1162.747195,0,,
1162.849455,1,102.3,
1162.84949,0,,
1162.93169,1,82.235,
1162.931725,0,,
1163.03399,1,102.3,
1163.034025,0,,
1163.136295,1,102.305,
1163.13633,0,,
1163.2386,1,102.305,
1163.238635,0,,
1163.3409,1,102.3,
1163.340935,0,,
1163.443195,1,102.295,
1163.44323,0,,
1163.545495,1,102.3,
1163.545535,0,,
1163.627735,1,82.24,
1163.62777,0,,
1163.729985,1,102.25,
1163.73002,0,,
1163.832285,1,102.3,
1163.83232,0,,
1163.93458,1,102.295,
1163.93462,0,,
1164.03688,1,102.3,
1164.036915,0,,
1164.139175,1,102.295,
1164.139215,0,,
1164.241475,1,102.3,
1164.24151,0,,
1164.34377,1,102.295,
1164.343805,0,,
1164.426545,1,82.775,
1164.42658,0,,
1164.52884,1,102.295,
1164.528875,0,,
1164.631135,1,102.295,
1164.63117,0,,
1164.733405,1,102.27,
1164.73344,0,,
1164.83571,1,102.305,
1164.835745,0,,
1164.93801,1,102.3,
1164.938045,0,,
1165.04031,1,102.3,
1165.040345,0,,
1165.12254,1,82.23,
1165.122575,0,,
1165.224835,1,102.295,
1165.22487,0,,
1165.327125,1,102.29,
1165.327165,0,,
1165.429425,1,102.3,
1165.42946,0,,
1165.53172,1,102.295,
1165.53176,0,,
1165.63403,1,102.31,
1165.634065,0,,
1165.73634,1,102.31,
1165.736375,0,,
1165.838645,1,102.305,
1165.838685,0,,
1165.920885,1,82.23999999,
1165.92092,0,,
1166.023185,1,102.3,
1166.02322,0,,
1166.125485,1,102.3,
1166.12552,0,,
1166.22778,1,102.295,
1166.22782,0,,
1166.330075,1,102.295,
1166.33011,0,,
1166.43237,1,102.295,
1166.432405,0,,
1166.53467,1,102.3,
1166.534705,0,,
1166.616895,1,82.225,
1166.61693,0,,
1166.71919,1,102.295,
1166.719225,0,,
1166.821485,1,102.295,
1166.82152,0,,
1166.923775,1,102.29,
1166.92381,0,,
1167.02607,1,102.295,
1167.026105,0,,
1167.128365,1,102.295,
1167.128405,0,,
1167.230665,1,102.3,
1167.2307,0,,
1167.332965,1,102.3,
1167.333,0,,
1167.41574,1,82.775,
1167.41578,0,,
1167.518045,1,102.305,
1167.51808,0,,
1167.62026,1,102.215,
1167.6203,0,,
1167.72255,1,102.29,
1167.722585,0,,
1167.824845,1,102.295,
1167.82488,0,,
1167.92714,1,102.295,
1167.927175,0,,
1168.02943,1,102.29,
1168.029465,0,,
1168.111655,1,82.225,
1168.11169,0,,
1168.213955,1,102.3,
1168.21399,0,,
1168.316245,1,102.29,
1168.316285,0,,
1168.41854,1,102.295,
1168.418575,0,,
1168.52083,1,102.29,
1168.520865,0,,
1168.623115,1,102.285,
1168.623155,0,,
1168.725355,1,102.24,
1168.72539,0,,
1168.82764,1,102.285,
1168.82768,0,,
1168.90987,1,82.23,
1168.909905,0,,
1169.012165,1,102.295,
1169.0122,0,,
1169.11446,1,102.295,
1169.114495,0,,
1169.216755,1,102.295,
1169.21679,0,,
1169.31905,1,102.295,
1169.319085,0,,
1169.421335,1,102.285,
1169.421375,0,,
1169.523625,1,102.29,
1169.523665,0,,
1169.625915,1,102.29,
1169.625955,0,,
1169.708145,1,82.23,
1169.70818,0,,
1169.81044,1,102.295,
1169.810475,0,,
1169.912725,1,102.285,
1169.912765,0,,
1170.01501,1,102.285,
1170.015045,0,,
1170.1173,1,102.29,
1170.117335,0,,
1170.219585,1,102.285,
1170.21962,0,,
1170.321875,1,102.29,
1170.32191,0,,
1170.40465,1,82.775,
1170.404685,0,,
1170.506955,1,102.305,
1170.50699,0,,
1170.60925,1,102.295,
1170.60929,0,,
1170.71155,1,102.3,
1170.711585,0,,
1170.81385,1,102.3,
1170.813885,0,,
1170.916145,1,102.295,
1170.916185,0,,
1171.018445,1,102.3,
1171.01848,0,,
1171.12074,1,102.295,
1171.120775,0,,
1171.202965,1,82.225,
1171.203,0,,
1171.305255,1,102.29,
1171.30529,0,,
1171.407545,1,102.29,
1171.40758,0,,
1171.509835,1,102.29,
1171.50987,0,,
1171.612065,1,102.23,
1171.6121,0,,
1171.71436,1,102.295,
1171.714395,0,,
1171.816655,1,102.295,
1171.816695,0,,
1171.898885,1,82.23,
1171.89892,0,,
1172.00118,1,102.295,
1172.001215,0,,
1172.10348,1,102.3,
1172.10352,0,,
1172.20578,1,102.3,
1172.205815,0,,
1172.30807,1,102.29,
1172.308105,0,,
1172.41036,1,102.29,
1172.4104,0,,
1172.51266,1,102.3,
1172.512695,0,,
1172.61495,1,102.29,
1172.614985,0,,
1172.69711,1,82.16,
1172.697145,0,,
1172.7994,1,102.29,
1172.79944,0,,
1172.901695,1,102.295,
1172.90173,0,,
1173.003985,1,102.29,
1173.00402,0,,
1173.106275,1,102.29,
1173.10631,0,,
1173.20857,1,102.295,
1173.208605,0,,
1173.310865,1,102.295,
1173.310905,0,,
1173.393625,1,82.76,
1173.393665,0,,
1173.49592,1,102.295,
1173.495955,0,,
1173.598205,1,102.285,
1173.59824,0,,
1173.700485,1,102.28,
1173.70052,0,,
1173.80277,1,102.285,
1173.802805,0,,
1173.90506,1,102.29,
1173.905095,0,,
1174.00735,1,102.29,
1174.007385,0,,
1174.10964,1,102.29,
1174.109675,0,,
1174.191855,1,82.215,
1174.19189,0,,
1174.29415,1,102.295,
1174.294185,0,,
1174.396445,1,102.295,
1174.39648,0,,
1174.49874,1,102.295,
1174.49878,0,,
1174.60103,1,102.29,
1174.601065,0,,
1174.70332,1,102.29,
1174.703355,0,,
1174.805615,1,102.295,
1174.80565,0,,
1174.887825,1,82.21000001,
1174.88786,0,,
1174.99011,1,102.285,
1174.990145,0,,
1175.092395,1,102.285,
1175.09243,0,,
1175.194675,1,102.28,
1175.19471,0,,
1175.296955,1,102.28,
1175.296995,0,,
1175.39924,1,102.285,
1175.399275,0,,
1175.50152,1,102.28,
1175.501555,0,,
1175.603785,1,102.265,
1175.603825,0,,
1175.685995,1,82.21,
1175.68603,0,,
1175.788285,1,102.29,
1175.78832,0,,
1175.89059,1,102.305,
1175.890625,0,,
1175.99287,1,102.28,
1175.992905,0,,
1176.095155,1,102.285,
1176.095195,0,,
1176.19744,1,102.285,
1176.19748,0,,
1176.299735,1,102.295,
1176.29977,0,,
1176.38249,1,82.755,
1176.382525,0,,
1176.484775,1,102.285,
1176.48481,0,,
1176.58704,1,102.265,
1176.58708,0,,
1176.68937,1,102.33,
1176.689405,0,,
1176.791655,1,102.285,
1176.79169,0,,
1176.89394,1,102.285,
1176.893975,0,,
1176.996225,1,102.285,
1176.996265,0,,
1177.098515,1,102.29,
1177.09855,0,,
1177.18073,1,82.215,
1177.180765,0,,
1177.28302,1,102.29,
1177.283055,0,,
1177.385315,1,102.295,
1177.38535,0,,
1177.48764,1,102.325,
1177.487675,0,,
1177.58993,1,102.29,
1177.589965,0,,
1177.69222,1,102.29,
1177.692255,0,,
1177.794445,1,102.225,
1177.794485,0,,
1177.896725,1,102.28,
1177.89676,0,,
1177.978935,1,82.21,
1177.97897,0,,
1178.081225,1,102.29,
1178.08126,0,,
1178.18351,1,102.285,
1178.183545,0,,
1178.285835,1,102.325,
1178.28587,0,,
1178.388125,1,102.29,
1178.38816,0,,
1178.490415,1,102.29,
1178.49045,0,,
1178.592695,1,102.28,
1178.59273,0,,
1178.6749,1,82.205,
1178.674935,0,,
1178.777185,1,102.285,
1178.77722,0,,
1178.879465,1,102.28,
1178.8795,0,,
1178.981745,1,102.28,
1178.981785,0,,
1179.084065,1,102.32,
1179.0841,0,,
1179.186345,1,102.28,
1179.18638,0,,
1179.28863,1,102.285,
1179.288665,0,,
1179.39145,1,102.82,
1179.391485,0,,
1179.47366,1,82.21,
1179.473695,0,,
1179.57595,1,102.29,
1179.575985,0,,
1179.678245,1,102.295,
1179.67828,0,,
1179.780525,1,102.28,
1179.780565,0,,
1179.882855,1,102.33,
1179.88289,0,,
1179.98514,1,102.285,
1179.98518,0,,
1180.08744,1,102.3,
1180.087475,0,,
1180.169655,1,82.215,
1180.169695,0,,
1180.271945,1,102.29,
1180.27198,0,,
1180.374235,1,102.29,
1180.37427,0,,
1180.476525,1,102.29,
1180.47656,0,,
1180.57882,1,102.295,
1180.578855,0,,
1180.68115,1,102.33,
1180.681185,0,,
1180.783445,1,102.295,
1180.783485,0,,
1180.885745,1,102.3,
1180.885785,0,,
1180.96797,1,82.225,
1180.968005,0,,
1181.070265,1,102.295,
1181.0703,0,,
1181.17256,1,102.295,
1181.172595,0,,
1181.27486,1,102.3,
1181.274895,0,,
1181.37716,1,102.3,
1181.377195,0,,
1181.47949,1,102.33,
